add;fid;full_id;osm_id;osm_type;building;addr_stree;addr_postc;addr_hou_1;addr_city
4642;4642;w159883908;159883908;way;house;улица ¬инокурова;677008;91;якутск
4653;4653;w159884036;159884036;way;house;улица ¬инокурова;677008;83/2;якутск
4654;4654;w159884047;159884047;way;house;улица ¬инокурова;677008;85;якутск
4657;4657;w159884096;159884096;way;house;улица ¬инокурова;677008;79ј;якутск
4659;4659;w159884104;159884104;way;house;улица ¬инокурова;677008;89;якутск
4661;4661;w159884120;159884120;way;house;улица ¬инокурова;677008;79/3;якутск
4665;4665;w159884143;159884143;way;house;улица ¬инокурова;677008;81ј;якутск
4672;4672;w159884182;159884182;way;house;улица ¬инокурова;677008;77;якутск
4673;4673;w159884190;159884190;way;house;улица ¬инокурова;677008;75/5;якутск
4682;4682;w159884234;159884234;way;house;улица ¬инокурова;677008;89/2;якутск
4684;4684;w159884240;159884240;way;house;улица ¬инокурова;677008;78;якутск
4686;4686;w159884294;159884294;way;house;улица ¬инокурова;677008;75;якутск
4699;4699;w159884385;159884385;way;house;улица ¬инокурова;677008;79/7;якутск
4703;4703;w159884401;159884401;way;house;улица ¬инокурова;677008;79/4;якутск
4708;4708;w159884451;159884451;way;house;улица ¬инокурова;677008;82;якутск
4735;4735;w159884720;159884720;way;house;улица ¬инокурова;677008;83;якутск
4742;4742;w159884777;159884777;way;house;улица ¬инокурова;677008;83/1;якутск
4985;4985;w266116195;266116195;way;yes;улица ¬инокурова;677008;97;якутск
5409;5409;w287864629;287864629;way;house;улица ¬инокурова;677008;81;якутск
5410;5410;w287864630;287864630;way;house;улица ¬инокурова;677008;82/1;якутск
5412;5412;w287864632;287864632;way;house;улица ¬инокурова;677008;83/1а;якутск
5415;5415;w287864636;287864636;way;house;улица ¬инокурова;677008;89/3;якутск
5418;5418;w287870328;287870328;way;house;улица ¬инокурова;677008;95/3;якутск
5419;5419;w287870330;287870330;way;yes;улица ¬инокурова;677008;97/1;якутск
5420;5420;w287968334;287968334;way;house;улица ¬инокурова;677008;75/1;якутск
5421;5421;w287968335;287968335;way;house;улица ¬инокурова;677008;75/7;якутск
5422;5422;w287968336;287968336;way;house;улица ¬инокурова;677008;79;якутск
5429;5429;w288137015;288137015;way;house;улица ¬инокурова;677008;55;якутск
5430;5430;w288137016;288137016;way;yes;улица ¬инокурова;677008;55/1ј;якутск
5456;5456;w289737595;289737595;way;yes;улица ¬инокурова;677008;32;якутск
5457;5457;w289737596;289737596;way;yes;улица ¬инокурова;677008;40;якутск
5467;5467;w291546213;291546213;way;house;улица ¬инокурова;677008;42/1;якутск
5468;5468;w291547970;291547970;way;yes;улица ¬инокурова;677008;35/4;якутск
669;669;w142071504;142071504;way;yes;улица √огол€;677008;1;якутск
4678;4678;w159884219;159884219;way;yes;улица √огол€;677008;6;якутск
5287;5287;w278141060;278141060;way;apartments;улица √огол€;677008;52;якутск
5291;5291;w278148974;278148974;way;yes;улица √огол€;677008;62ј;якутск
5312;5312;w284152695;284152695;way;yes;улица √огол€;677008;44932;якутск
343;343;w99304072;99304072;way;house;улица  аландаришвили;677008;35;якутск
360;360;w99304104;99304104;way;yes;улица  аландаришвили;677008;29;якутск
362;362;w99304107;99304107;way;yes;улица  аландаришвили;677008;31;якутск
371;371;w99304129;99304129;way;house;улица  аландаришвили;677008;41;якутск
372;372;w99304133;99304133;way;yes;улица  аландаришвили;677008;45ј;якутск
383;383;w99304157;99304157;way;house;улица  аландаришвили;677008;37;якутск
385;385;w99304161;99304161;way;yes;улица  аландаришвили;677008;45Ѕ;якутск
391;391;w99304172;99304172;way;yes;улица  аландаришвили;677008;31 к1;якутск
395;395;w99304179;99304179;way;house;улица  аландаришвили;677008;39;якутск
404;404;w99304199;99304199;way;yes;улица  аландаришвили;677008;45;якутск
4947;4947;w159919799;159919799;way;house;улица  аландаришвили;677008;33;якутск
5293;5293;w279167548;279167548;way;yes;улица  аландаришвили;;29;якутск
5294;5294;w279167550;279167550;way;apartments;улица  аландаришвили;677008;43;якутск
5599;5599;w669627165;669627165;way;yes;улица  аландаришвили;677010;31/2;якутск
5600;5600;w669627325;669627325;way;yes;улица  аландаришвили;677008;35/1;якутск
11;11;w87384062;87384062;way;yes;улица  еши јлексеева;677010;6;якутск
23;23;w87384083;87384083;way;apartments;улица  еши јлексеева;677010;14;якутск
24;24;w87384085;87384085;way;apartments;улица  еши јлексеева;677010;8;якутск
28;28;w87384097;87384097;way;residential;улица  еши јлексеева;;13;якутск
36;36;w87384110;87384110;way;apartments;улица  еши јлексеева;677010;44936;якутск
64;64;w87384186;87384186;way;apartments;улица  еши јлексеева;677010;4;якутск
68;68;w87384192;87384192;way;residential;улица  еши јлексеева;;11;якутск
75;75;w87384209;87384209;way;apartments;улица  еши јлексеева;677010;3;якутск
97;97;w87384257;87384257;way;residential;улица  еши јлексеева;;9;якутск
121;121;w87384306;87384306;way;residential;улица  еши јлексеева;;45029;якутск
126;126;w87384312;87384312;way;apartments;улица  еши јлексеева;677010;10;якутск
139;139;w87384328;87384328;way;yes;улица  еши јлексеева;677010;44931;якутск
140;140;w87384332;87384332;way;apartments;улица  еши јлексеева;677010;6;якутск
153;153;w87384364;87384364;way;apartments;улица  еши јлексеева;677010;1;якутск
162;162;w87384388;87384388;way;residential;улица  еши јлексеева;;44998;якутск
163;163;w87384389;87384389;way;apartments;улица  еши јлексеева;677010;12;якутск
165;165;w87384393;87384393;way;apartments;улица  еши јлексеева;677010;2;якутск
173;173;w87384413;87384413;way;apartments;улица  еши јлексеева;677010;44934;якутск
181;181;w87384432;87384432;way;residential;улица  еши јлексеева;;44939;якутск
191;191;w87384462;87384462;way;residential;улица  еши јлексеева;;44970;якутск
200;200;w87384484;87384484;way;apartments;улица  еши јлексеева;677010;5;якутск
205;205;w87384493;87384493;way;apartments;улица  еши јлексеева;677010;44963;якутск
1904;1904;w159798424;159798424;way;yes;улица  еши јлексеева;677010;44929;якутск
5370;5370;w286017677;286017677;way;yes;улица  еши јлексеева;;9¬;якутск
5604;5604;w670376709;670376709;way;yes;улица  еши јлексеева;677010;3 к1;якутск
4174;4174;w159869463;159869463;way;house;улица  очнева;677008;53;якутск
4189;4189;w159869512;159869512;way;yes;улица  очнева;677008;28;якутск
4190;4190;w159869515;159869515;way;apartments;улица  очнева;677008;40;якутск
4195;4195;w159869534;159869534;way;house;улица  очнева;677008;57;якутск
4206;4206;w159869577;159869577;way;house;улица  очнева;677008;55;якутск
4220;4220;w159869636;159869636;way;yes;улица  очнева;677008;30;якутск
4221;4221;w159869637;159869637;way;yes;улица  очнева;677008;5;якутск
4222;4222;w159869639;159869639;way;house;улица  очнева;677008;20;якутск
4234;4234;w159869676;159869676;way;house;улица  очнева;677008;77;якутск
4240;4240;w159869707;159869707;way;yes;улица  очнева;677008;37;якутск
4246;4246;w159869728;159869728;way;house;улица  очнева;677008;79;якутск
4247;4247;w159869733;159869733;way;house;улица  очнева;677008;86;якутск
4250;4250;w159869742;159869742;way;house;улица  очнева;677008;29;якутск
4262;4262;w159869788;159869788;way;house;улица  очнева;677008;71;якутск
4268;4268;w159869813;159869813;way;house;улица  очнева;677008;64;якутск
4276;4276;w159869839;159869839;way;house;улица  очнева;677008;84;якутск
4282;4282;w159869891;159869891;way;yes;улица  очнева;677008;12;якутск
4285;4285;w159869901;159869901;way;yes;улица  очнева;677008;36;якутск
4287;4287;w159869918;159869918;way;house;улица  очнева;677008;22;якутск
4291;4291;w159869941;159869941;way;house;улица  очнева;677008;51;якутск
4292;4292;w159869945;159869945;way;house;улица  очнева;677008;59;якутск
4296;4296;w159869952;159869952;way;house;улица  очнева;677008;46;якутск
4297;4297;w159869957;159869957;way;yes;улица  очнева;677008;33;якутск
4301;4301;w159869971;159869971;way;yes;улица  очнева;677008;10;якутск
4308;4308;w159869995;159869995;way;house;улица  очнева;677008;66;якутск
4312;4312;w159870009;159870009;way;yes;улица  очнева;677008;7;якутск
4313;4313;w159870011;159870011;way;house;улица  очнева;677008;24;якутск
4319;4319;w159870029;159870029;way;yes;улица  очнева;677008;34;якутск
4320;4320;w159870031;159870031;way;house;улица  очнева;677008;48;якутск
4326;4326;w159870048;159870048;way;house;улица  очнева;677008;23;якутск
4331;4331;w159870064;159870064;way;house;улица  очнева;677008;49;якутск
4336;4336;w159870091;159870091;way;house;улица  очнева;677008;81;якутск
4342;4342;w159870118;159870118;way;yes;улица  очнева;677008;32;якутск
4359;4359;w159870171;159870171;way;house;улица  очнева;677008;76;якутск
4368;4368;w159870197;159870197;way;house;улица  очнева;677008;31;якутск
4379;4379;w159870222;159870222;way;yes;улица  очнева;677008;2;якутск
4385;4385;w159870236;159870236;way;house;улица  очнева;677008;68;якутск
